Date,AAPL,PG,XOM
2020-07-08,92.90306854248047,109.99540710449219,35.00118637084961
2020-07-09,93.3025894165039,109.62841796875,33.5570068359375
2020-07-10,93.4657974243164,110.89048767089844,34.603641510009766
2020-07-13,93.03460693359375,111.03368377685547,34.61174774169922
2020-07-14,94.57418823242188,111.9645767211914,35.75572967529297
2020-07-15,95.22460174560547,111.43646240234375,36.210086822509766
2020-07-16,94.05287170410156,111.66917419433594,35.926116943359375
2020-07-17,93.86286163330078,112.44792175292969,35.30950164794922
2020-07-20,95.84093475341797,112.09881591796875,34.481929779052734
2020-07-21,94.5181655883789,111.94666290283203,36.2263069152832
2020-07-22,94.78367614746094,112.90436553955078,35.38251495361328
2020-07-23,90.46946716308594,113.63487243652344,35.455543518066406
2020-07-24,90.245361328125,113.45475006103516,35.23647689819336
2020-07-27,92.38418579101562,113.77899932861328,35.75572967529297
2020-07-28,90.86656188964844,115.1841049194336,35.333839416503906
2020-07-29,92.6082992553711,115.5714340209961,35.72327423095703
2020-07-30,93.7288818359375,118.37267303466797,33.97078323364258
2020-07-31,103.54122924804688,118.10244750976562,34.141178131103516
2020-08-03,106.15020751953125,118.25555419921875,34.27909469604492
2020-08-04,106.8591079711914,120.50736236572266,35.26892852783203
2020-08-05,107.24642944335938,120.19213104248047,35.577239990234375
2020-08-06,110.9881820678711,119.53459930419922,35.406856536865234
2020-08-07,108.46479034423828,120.29121398925781,35.24459457397461
2020-08-10,110.04129028320312,120.78661346435547,36.11272048950195
2020-08-11,106.76869201660156,120.00296783447266,36.48594665527344
2020-08-12,110.31708526611328,122.01160430908203,36.47766876220703
2020-08-13,112.26942443847656,122.29979705810547,35.58413314819336
2020-08-14,112.1693344116211,121.68731689453125,35.741329193115234
2020-08-17,111.87650299072266,122.04757690429688,35.27800750732422
2020-08-18,112.80874633789062,122.95733642578125,35.104270935058594
2020-08-19,112.9502944946289,122.29082489013672,34.71541976928711
2020-08-20,115.45659637451172,123.26360321044922,34.1859245300293
2020-08-21,121.40636444091797,123.79500579833984,33.929443359375
2020-08-24,122.85845184326172,124.75875854492188,34.93053436279297
2020-08-25,121.85052490234375,125.2541732788086,33.82189178466797
2020-08-26,123.50758361816406,124.65068054199219,33.10209655761719
2020-08-27,122.03112030029297,124.48857116699219,32.87871551513672
2020-08-28,121.83344268798828,124.99296569824219,33.66469192504883
2020-08-31,125.96507263183594,124.59663391113281,33.044185638427734
2020-09-01,130.98257446289062,124.4615249633789,32.62223434448242
2020-09-02,128.2688446044922,126.56021118164062,32.423675537109375
2020-09-03,117.99951171875,124.53359985351562,32.35749435424805
2020-09-04,118.07762145996094,124.26336669921875,32.33266830444336
2020-09-08,110.13159942626953,122.44395446777344,31.588050842285156
2020-09-09,114.52437591552734,124.43450164794922,31.397764205932617
2020-09-10,110.78561401367188,123.12847900390625,30.611785888671875
2020-09-11,109.33113861083984,124.42549896240234,30.529052734375
2020-09-14,112.61105346679688,124.86688995361328,30.330486297607422
2020-09-15,112.78678131103516,124.86688995361328,30.00782585144043
2020-09-16,109.4580307006836,124.02919006347656,31.281940460205078
2020-09-17,107.71067810058594,123.86705780029297,31.27366828918457
2020-09-18,104.2940902709961,123.73196411132812,30.768983840942383
2020-09-21,107.45689392089844,123.13749694824219,30.14019012451172
2020-09-22,109.14566802978516,124.26336669921875,29.395593643188477
2020-09-23,104.56742858886719,122.77718353271484,28.452415466308594
2020-09-24,105.64120483398438,123.32661437988281,28.394502639770508
2020-09-25,109.6044692993164,123.9571304321289,28.65924835205078
2020-09-28,112.2206039428711,124.30840301513672,29.213577270507812
2020-09-29,111.37134552001953,123.63285064697266,28.36141014099121
2020-09-30,113.05034637451172,125.1911392211914,28.402774810791016
2020-10-01,114.00698852539062,125.41626739501953,27.409961700439453
2020-10-02,110.32682800292969,124.40748596191406,27.285858154296875
2020-10-05,113.72391510009766,125.55140686035156,27.91464614868164
2020-10-06,110.46348571777344,125.74956512451172,27.62506866455078
2020-10-07,112.33773803710938,126.73136901855469,27.716075897216797
2020-10-08,112.23037719726562,127.58702850341797,29.17220687866211
2020-10-09,114.18270111083984,128.73094177246094,28.741987228393555
2020-10-12,121.43563842773438,130.14511108398438,28.65097999572754
2020-10-13,118.21428680419922,129.8928680419922,28.311767578125
2020-10-14,118.3021469116211,129.73971557617188,28.253854751586914
2020-10-15,117.83356475830078,129.5506134033203,28.502056121826172
2020-10-16,116.18385314941406,130.05499267578125,28.212480545043945
2020-10-19,113.21630096435547,127.82119750976562,27.64988899230957
2020-10-20,114.70984649658203,128.33462524414062,27.881546020507812
2020-10-21,114.08509063720703,129.0281982421875,27.434783935546875
2020-10-22,112.99176788330078,128.11434936523438,28.84126853942871
2020-10-23,112.2986831665039,128.95663452148438,28.262126922607422
2020-10-26,112.30845642089844,127.97843933105469,27.59197425842285
2020-10-27,113.82152557373047,128.93850708007812,27.15347671508789
2020-10-28,108.5501937866211,124.6816177368164,26.119298934936523
2020-10-29,112.57201385498047,124.6001205444336,27.277584075927734
2020-10-30,106.26595306396484,124.1744384765625,26.988012313842773
2020-11-02,106.17810821533203,125.44245910644531,28.121477127075195
2020-11-03,107.80829620361328,127.90599060058594,27.64161491394043
2020-11-04,112.21083068847656,127.38067626953125,27.492692947387695
2020-11-05,116.19361114501953,128.95663452148438,27.44304847717285
2020-11-06,116.0616226196289,129.72650146484375,27.12038803100586
2020-11-09,113.74409484863281,124.98054504394531,30.553871154785156
2020-11-10,113.40184783935547,127.03653717041016,31.231719970703125
2020-11-11,116.84388732910156,128.67588806152344,30.909746170043945
2020-11-12,116.57008361816406,128.74827575683594,29.850610733032227
2020-11-13,116.61898040771484,130.67750549316406,30.570812225341797
2020-11-16,117.6359634399414,129.0019073486328,32.33321762084961
2020-11-17,116.74610137939453,128.50379943847656,32.765342712402344
2020-11-18,115.41622161865234,126.52931213378906,31.52828025817871
2020-11-19,116.0127182006836,126.37531280517578,31.689260482788086
2020-11-20,114.74148559570312,126.16699981689453,31.29950523376465
2020-11-23,111.32878112792969,125.67791748046875,33.34998321533203
2020-11-24,112.61956024169922,125.27033233642578,35.569915771484375
2020-11-25,113.46051788330078,125.60545349121094,34.57857131958008
2020-11-27,114.00812530517578,125.54206848144531,34.053245544433594
2020-11-30,116.41363525390625,125.77755737304688,32.30780029296875
2020-12-01,120.00237274169922,126.23040771484375,32.621299743652344
2020-12-02,120.35438537597656,125.31562805175781,33.84142303466797
2020-12-03,120.21749114990234,124.3918228149414,34.0701904296875
2020-12-04,119.54277801513672,124.50956726074219,35.31572723388672
2020-12-07,121.00955963134766,124.69972229003906,34.65483474731445
2020-12-08,121.62559509277344,125.03484344482422,35.79022979736328
2020-12-09,119.08318328857422,123.54946899414062,36.26472473144531
